user_id,age,gender,occupation,zip_code,prenom,nom,email,preferred_genre,best_rated_movie
793,22,M,student,85281,Amy,Todd,amy.todd@yahoo.com,Drama,Liar Liar (1997)
794,32,M,educator,57197,Gloria,Lewis,gloria.lewis@yahoo.com,Drama,Kolya (1996)
795,30,M,programmer,08610,Samantha,Andrews,samantha.andrews@gmail.com,Comedy,Fargo (1996)
796,32,F,writer,33755,Mary,Ward,mary.ward@yahoo.com,Drama,Searching for Bobby Fischer (1993)
797,44,F,other,62522,Matthew,Sullivan,matthew.sullivan@gmail.com,Comedy,Star Wars (1977)
798,40,F,writer,64131,Lisa,Roth,lisa.roth@outlook.com,Comedy,Sabrina (1995)
799,49,F,administrator,19716,Micheal,Peterson,micheal.peterson@gmail.com,Drama,Vertigo (1958)
800,25,M,programmer,55337,Daniel,Perez,daniel.perez@gmail.com,Drama,Rosewood (1997)
801,22,M,writer,92154,Sarah,Simon,sarah.simon@outlook.com,Thriller,Scream 2 (1997)
802,35,M,administrator,34105,Sara,Lee,sara.lee@gmail.com,Horror,Dante's Peak (1997)
803,70,M,administrator,78212,Tiffany,Ramirez,tiffany.ramirez@yahoo.com,Drama,"English Patient, The (1996)"
804,39,M,educator,61820,Sean,Smith,sean.smith@gmail.com,Comedy,Jurassic Park (1993)
805,27,F,other,20009,Daniel,Manning,daniel.manning@yahoo.com,Comedy,Trainspotting (1996)
806,27,M,marketing,11217,Brittney,Brock,brittney.brock@gmail.com,Drama,GoodFellas (1990)
807,41,F,healthcare,93555,Jeffery,Clark,jeffery.clark@yahoo.com,Action,Mary Poppins (1964)
808,45,M,salesman,90016,Joseph,Freeman,joseph.freeman@gmail.com,Drama,Liar Liar (1997)
809,50,F,marketing,30803,Sarah,Sanchez,sarah.sanchez@outlook.com,Thriller,Good Will Hunting (1997)
810,55,F,other,80526,Amy,Gilmore,amy.gilmore@yahoo.com,Comedy,In & Out (1997)
811,40,F,educator,73013,Mark,Nelson,mark.nelson@yahoo.com,Drama,In & Out (1997)
812,22,M,technician,76234,Andrew,Wheeler,andrew.wheeler@yahoo.com,Thriller,Liar Liar (1997)
813,14,F,student,02136,Douglas,Webb,douglas.webb@outlook.com,Comedy,Gattaca (1997)
814,30,M,other,12345,Tracy,Mclaughlin,tracy.mclaughlin@outlook.com,Horror,Fargo (1996)
815,32,M,other,28806,Daniel,Reeves,daniel.reeves@gmail.com,Drama,"Princess Bride, The (1987)"
816,34,M,other,20755,Vincent,Stanley,vincent.stanley@gmail.com,Thriller,Deceiver (1997)
817,19,M,student,60152,Zachary,Allison,zachary.allison@outlook.com,Action,"Rock, The (1996)"
818,28,M,librarian,27514,Kelsey,Rogers,kelsey.rogers@yahoo.com,Drama,L.A. Confidential (1997)
819,59,M,administrator,40205,Noah,Griffin,noah.griffin@outlook.com,Drama,Cosi (1996)
820,22,M,student,37725,Dennis,Wilson,dennis.wilson@outlook.com,Thriller,Scream (1996)
821,37,M,engineer,77845,Reginald,Blanchard,reginald.blanchard@gmail.com,Drama,Apocalypse Now (1979)
822,29,F,librarian,53144,Frances,Barr,frances.barr@gmail.com,Comedy,"Close Shave, A (1995)"
823,27,M,artist,50322,John,Calhoun,john.calhoun@gmail.com,Drama,M*A*S*H (1970)
824,31,M,other,15017,Brian,Wilson,brian.wilson@yahoo.com,Drama,Chasing Amy (1997)
825,44,M,engineer,05452,Jo,Bray,jo.bray@yahoo.com,Drama,E.T. the Extra-Terrestrial (1982)
826,28,M,artist,77048,Benjamin,Shepherd,benjamin.shepherd@outlook.com,Action,Titanic (1997)
827,23,F,engineer,80228,Scott,Hammond,scott.hammond@yahoo.com,Drama,"Full Monty, The (1997)"
828,28,M,librarian,85282,Michele,Blevins,michele.blevins@gmail.com,Drama,Antonia's Line (1995)
829,48,M,writer,80209,Lindsey,Moyer,lindsey.moyer@outlook.com,Drama,Raging Bull (1980)
830,46,M,programmer,53066,Paul,Jackson,paul.jackson@yahoo.com,Action,Forrest Gump (1994)
831,21,M,other,33765,Todd,Anderson,todd.anderson@yahoo.com,Drama,Terminator 2: Judgment Day (1991)
832,24,M,technician,77042,Scott,Scott,scott.scott@yahoo.com,Action,Titanic (1997)
833,34,M,writer,90019,Kent,Weeks,kent.weeks@yahoo.com,Drama,Boogie Nights (1997)
834,26,M,other,64153,Shane,Spencer,shane.spencer@yahoo.com,Drama,"Full Monty, The (1997)"
835,44,F,executive,11577,Victoria,Turner,victoria.turner@outlook.com,Drama,Crash (1996)
836,44,M,artist,10018,Crystal,Dixon,crystal.dixon@yahoo.com,Drama,"Usual Suspects, The (1995)"
837,36,F,artist,55409,Ryan,Berry,ryan.berry@gmail.com,Drama,Emma (1996)
838,23,M,student,01375,Jason,Cook,jason.cook@yahoo.com,Drama,"Princess Bride, The (1987)"
839,38,F,entertainment,90814,Sierra,Lamb,sierra.lamb@outlook.com,Drama,Trainspotting (1996)
840,39,M,artist,55406,Nicholas,Butler,nicholas.butler@gmail.com,Drama,That Thing You Do! (1996)
841,45,M,doctor,47401,Aaron,Dixon,aaron.dixon@yahoo.com,Thriller,"Edge, The (1997)"
842,40,M,writer,93055,Paul,Gray,paul.gray@outlook.com,Thriller,Chasing Amy (1997)
843,35,M,librarian,44212,James,Gomez,james.gomez@yahoo.com,Drama,Alien (1979)
844,22,M,engineer,95662,Keith,Holmes,keith.holmes@gmail.com,Action,Star Wars (1977)
845,64,M,doctor,97405,Vickie,Stewart,vickie.stewart@outlook.com,Drama,Seven Years in Tibet (1997)
846,27,M,lawyer,47130,Taylor,Lewis,taylor.lewis@gmail.com,Drama,Clear and Present Danger (1994)
847,29,M,student,55417,Lori,Scott,lori.scott@yahoo.com,Comedy,Jeffrey (1995)
848,46,M,engineer,02146,Donald,Beasley,donald.beasley@yahoo.com,Drama,"Abyss, The (1989)"
849,15,F,student,25652,Bryan,Hudson,bryan.hudson@outlook.com,Drama,"Craft, The (1996)"
850,34,M,technician,78390,Sarah,Rogers,sarah.rogers@outlook.com,Comedy,Back to the Future (1985)
851,18,M,other,29646,Barbara,Johnson,barbara.johnson@gmail.com,Drama,Casino (1995)
852,46,M,administrator,94086,Tammy,Schneider,tammy.schneider@outlook.com,Action,"Close Shave, A (1995)"
853,49,M,writer,40515,Sarah,Thompson,sarah.thompson@yahoo.com,Thriller,Air Force One (1997)
854,29,F,student,55408,Dana,Klein,dana.klein@yahoo.com,Drama,Schindler's List (1993)
855,53,M,librarian,04988,Cole,Miller,cole.miller@outlook.com,Drama,Nikita (La Femme Nikita) (1990)
856,43,F,marketing,97215,David,Johnson,david.johnson@gmail.com,Drama,Amistad (1997)
857,35,F,administrator,V1G4L,Adam,Smith,adam.smith@yahoo.com,Drama,"Postman, The (1997)"
858,63,M,educator,09645,Shelly,Orr,shelly.orr@gmail.com,Drama,Dead Man Walking (1995)
859,18,F,other,06492,Joseph,Hudson,joseph.hudson@outlook.com,Drama,Austin Powers: International Man of Mystery (1997)
860,70,F,retired,48322,Janet,Johnson,janet.johnson@gmail.com,Drama,Annie Hall (1977)
861,38,F,student,14085,Daniel,Stewart,daniel.stewart@gmail.com,Drama,Cinema Paradiso (1988)
862,25,M,executive,13820,James,Perez,james.perez@yahoo.com,Drama,Star Wars (1977)
863,17,M,student,60089,Johnny,Reese,johnny.reese@outlook.com,Drama,"Big Lebowski, The (1998)"
864,27,M,programmer,63021,Laura,Moore,laura.moore@outlook.com,Drama,"Close Shave, A (1995)"
865,25,M,artist,11231,Aaron,Warren,aaron.warren@outlook.com,Comedy,Twelve Monkeys (1995)
866,45,M,other,60302,Tanner,Porter,tanner.porter@yahoo.com,Drama,Everyone Says I Love You (1996)
867,24,M,scientist,92507,David,Wood,david.wood@gmail.com,Drama,North by Northwest (1959)
868,21,M,programmer,55303,James,Barron,james.barron@yahoo.com,Comedy,Akira (1988)
869,30,M,student,10025,Glenn,Cortez,glenn.cortez@outlook.com,Drama,"Very Brady Sequel, A (1996)"
870,22,M,student,65203,Cynthia,Brock,cynthia.brock@gmail.com,Drama,Rear Window (1954)
871,31,M,executive,44648,Adrienne,Turner,adrienne.turner@yahoo.com,Drama,Raiders of the Lost Ark (1981)
872,19,F,student,74078,Paul,Potter,paul.potter@outlook.com,Comedy,Scream (1996)
873,48,F,administrator,33763,Victor,Rodriguez,victor.rodriguez@gmail.com,Drama,Rosewood (1997)
874,36,M,scientist,37076,Nancy,Trevino,nancy.trevino@outlook.com,Drama,One Flew Over the Cuckoo's Nest (1975)
875,24,F,student,35802,Tracey,Elliott,tracey.elliott@gmail.com,Drama,Kids (1995)
876,41,M,other,20902,David,Holland,david.holland@outlook.com,Drama,Hoop Dreams (1994)
877,30,M,other,77504,Brenda,Clark,brenda.clark@yahoo.com,Drama,"Boot, Das (1981)"
878,50,F,educator,98027,Tracey,Daniels,tracey.daniels@gmail.com,Drama,To Kill a Mockingbird (1962)
879,33,F,administrator,55337,John,Rivera,john.rivera@yahoo.com,Action,Happy Gilmore (1996)
880,13,M,student,83702,Deborah,Everett,deborah.everett@outlook.com,Comedy,Glory (1989)
881,39,M,marketing,43017,Keith,Coleman,keith.coleman@outlook.com,Comedy,Being There (1979)
882,35,M,engineer,40503,Yvonne,Guerrero,yvonne.guerrero@outlook.com,Comedy,"Right Stuff, The (1983)"
883,49,M,librarian,50266,Pamela,Glenn,pamela.glenn@outlook.com,Drama,Twelve Monkeys (1995)
884,44,M,engineer,55337,David,Holloway,david.holloway@yahoo.com,Drama,Dead Man Walking (1995)
885,30,F,other,95316,Patrick,Sandoval,patrick.sandoval@yahoo.com,Comedy,Indiana Jones and the Last Crusade (1989)
886,20,M,student,61820,Yvonne,Moore,yvonne.moore@outlook.com,Drama,"Long Kiss Goodnight, The (1996)"
887,14,F,student,27249,Betty,Hicks,betty.hicks@yahoo.com,Comedy,Shiloh (1997)
888,41,M,scientist,17036,Kristin,Silva,kristin.silva@gmail.com,Romance,"Full Monty, The (1997)"
889,24,M,technician,78704,Robert,Randolph,robert.randolph@yahoo.com,Drama,Schizopolis (1996)
890,32,M,student,97301,Monica,Brennan,monica.brennan@outlook.com,Drama,"Empire Strikes Back, The (1980)"
891,51,F,administrator,03062,Chelsea,Hull,chelsea.hull@outlook.com,Drama,"River Wild, The (1994)"
892,36,M,other,45243,Jennifer,Collins,jennifer.collins@yahoo.com,Drama,Citizen Kane (1941)
893,25,M,student,95823,Diana,Marquez,diana.marquez@gmail.com,Action,Pulp Fiction (1994)
894,47,M,educator,74075,Walter,Black,walter.black@yahoo.com,Drama,"Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)"
895,31,F,librarian,32301,Sean,Davis,sean.davis@gmail.com,Comedy,Return of the Jedi (1983)
896,28,M,writer,91505,Teresa,Davis,teresa.davis@outlook.com,Drama,"Big Sleep, The (1946)"
897,30,M,other,33484,Julie,Jones,julie.jones@yahoo.com,Action,Toy Story (1995)
898,23,M,homemaker,61755,Calvin,Brewer,calvin.brewer@gmail.com,Drama,Everyone Says I Love You (1996)
899,32,M,other,55116,Susan,Kelley,susan.kelley@yahoo.com,Drama,Persuasion (1995)
900,60,M,retired,18505,Wendy,Barber,wendy.barber@yahoo.com,Drama,"Wild Bunch, The (1969)"
901,38,M,executive,L1V3W,Brandy,Smith,brandy.smith@outlook.com,Comedy,Braveheart (1995)
902,45,F,artist,97203,Thomas,Martinez,thomas.martinez@yahoo.com,Action,Schindler's List (1993)
903,28,M,educator,20850,Thomas,Herring,thomas.herring@outlook.com,Drama,Fargo (1996)
904,17,F,student,61073,Matthew,Mcdonald,matthew.mcdonald@gmail.com,Romance,Evita (1996)
905,27,M,other,30350,Shawn,Hartman,shawn.hartman@yahoo.com,Drama,L.A. Confidential (1997)
906,45,M,librarian,70124,Brittney,Beltran,brittney.beltran@gmail.com,Drama,Sleepers (1996)
907,25,F,other,80526,Ashley,Smith,ashley.smith@outlook.com,Drama,Happy Gilmore (1996)
908,44,F,librarian,68504,Jared,Williams,jared.williams@gmail.com,Drama,"Silence of the Lambs, The (1991)"
909,50,F,educator,53171,Michael,Nelson,michael.nelson@gmail.com,Drama,"Piano, The (1993)"
910,28,M,healthcare,29301,Susan,White,susan.white@yahoo.com,Drama,Star Wars (1977)
911,37,F,writer,53210,Samantha,Mendoza,samantha.mendoza@outlook.com,Comedy,Butch Cassidy and the Sundance Kid (1969)
912,51,M,other,06512,Drew,Evans,drew.evans@yahoo.com,Drama,"Wizard of Oz, The (1939)"
913,27,M,student,76201,Katherine,Taylor,katherine.taylor@outlook.com,Drama,Quiz Show (1994)
914,44,F,other,08105,Jeffrey,Newton,jeffrey.newton@gmail.com,Romance,Dirty Dancing (1987)
915,50,M,entertainment,60614,Jose,Brown,jose.brown@gmail.com,Drama,Chasing Amy (1997)
916,27,M,engineer,N2L5N,Jennifer,Valdez,jennifer.valdez@yahoo.com,Drama,Fargo (1996)
917,22,F,student,20006,Alexander,Johnson,alexander.johnson@yahoo.com,Drama,Jane Eyre (1996)
918,40,M,scientist,70116,Wesley,Taylor,wesley.taylor@yahoo.com,Drama,Harold and Maude (1971)
919,25,M,other,14216,Rachel,Nelson,rachel.nelson@yahoo.com,Drama,Six Degrees of Separation (1993)
920,30,F,artist,90008,Kevin,Oliver,kevin.oliver@yahoo.com,Drama,Titanic (1997)
921,20,F,student,98801,Christopher,Good,christopher.good@yahoo.com,Comedy,Titanic (1997)
922,29,F,administrator,21114,Alice,Lee,alice.lee@gmail.com,Comedy,Blade Runner (1982)
923,21,M,student,E2E3R,Crystal,Hansen,crystal.hansen@gmail.com,Thriller,"Game, The (1997)"
924,29,M,other,11753,Tonya,Doyle,tonya.doyle@gmail.com,Drama,Raiders of the Lost Ark (1981)
925,18,F,salesman,49036,Claudia,Hodges,claudia.hodges@outlook.com,Thriller,Scream (1996)
926,49,M,entertainment,01701,Alice,Herrera,alice.herrera@outlook.com,Drama,Good Will Hunting (1997)
927,23,M,programmer,55428,Isabella,Hensley,isabella.hensley@gmail.com,Comedy,Star Trek: First Contact (1996)
928,21,M,student,55408,Linda,Smith,linda.smith@yahoo.com,Drama,Babe (1995)
929,44,M,scientist,53711,Vincent,Wang,vincent.wang@yahoo.com,Drama,Blade Runner (1982)
930,28,F,scientist,07310,Shelby,Torres,shelby.torres@outlook.com,Comedy,"Spitfire Grill, The (1996)"
931,60,M,educator,33556,Ashley,Case,ashley.case@outlook.com,Drama,Sense and Sensibility (1995)
932,58,M,educator,06437,Michael,Frank,michael.frank@outlook.com,Drama,2001: A Space Odyssey (1968)
933,28,M,student,48105,James,Hines,james.hines@yahoo.com,Action,"Shawshank Redemption, The (1994)"
934,61,M,engineer,22902,Paula,Foley,paula.foley@gmail.com,Drama,Star Wars (1977)
935,42,M,doctor,66221,Mark,Wright,mark.wright@yahoo.com,Drama,Ransom (1996)
936,24,M,other,32789,Charles,Phillips,charles.phillips@yahoo.com,Drama,Citizen Ruth (1996)
937,48,M,educator,98072,Jean,Reynolds,jean.reynolds@yahoo.com,Drama,Dead Man Walking (1995)
938,38,F,technician,55038,Mary,Brooks,mary.brooks@yahoo.com,Comedy,Titanic (1997)
939,26,F,student,33319,Daryl,Manning,daryl.manning@yahoo.com,Drama,"Jackal, The (1997)"
940,32,M,administrator,02215,Anthony,Figueroa,anthony.figueroa@gmail.com,Drama,Terminator 2: Judgment Day (1991)
941,20,M,student,97229,Johnathan,Price,johnathan.price@yahoo.com,Action,Lone Star (1996)
942,48,F,librarian,78209,Barbara,Pham,barbara.pham@gmail.com,Drama,E.T. the Extra-Terrestrial (1982)
943,22,M,student,77841,Larry,Banks,larry.banks@gmail.com,Action,"Blues Brothers, The (1980)"
